,word1,word2,feq
52356,수정,부부,1
52357,부부,다이내믹,1
52358,다이내믹,자연,1
52359,자연,일상,1
52360,일상,작지,1
52361,작지,행복,1
52362,행복,형태,1
52363,회사,마이,1
52364,마이,마이플레이스,1
52365,마이플레이스,플레이스,1
52366,플레이스,자사,1
52367,자사,브랜딩,1
52368,브랜딩,활동,1
52369,활동,시행착오,1
52370,시행착오,효율적,1
52371,효율적,마케팅,1
52372,마케팅,커리큘럼,1
52373,커리큘럼,완성,1
52374,완성,그것,1
52375,그것,기반,1
52376,기반,맞춤,1
52377,맞춤,최적화,1
52378,최적화,개발,1
52379,개발,완료,1
52380,완료,스마트,1
52381,스마트폰,전세계,1
52382,전세계,사용량,1
52383,사용량,억대가량,1
52384,억대가량,가량,1
52385,가량,억대,1
52386,억대,전망,1
52387,소비자,모바일,1
52388,모바일,다양,1
52389,도시,고창,1
52390,고창,대표,1
52391,열다섯,맛집,1
52392,맛집,한반도,1
52393,수도,고창밥상,1
52394,밥상,주요,1
52395,화제,고창,1
52396,고창군,달간,1
52397,광주,광주유스퀘어,1
52398,광주유스퀘어,스퀘어,1
52399,서부버스터미널,게시대,1
52400,게시대,풍요,1
52401,풍요,고장,1
52402,고장,청정,1
52403,청정,농산물,1
52404,하이,과일,1
52405,과일,산주,1
52406,산주,이슬,1
52407,이슬,빙그레,1
52408,빙그레,아이스,1
52409,크림,캔디,1
52410,캔디,캔디바,1
52411,캔디바,대표,1
52412,브랜드,번째,1
52413,번째,제품,1
52414,제품,사진,1
52415,출시,협업,1
52416,협업,한정,1
52417,한정,한정수량,1
52418,한정수량,수량,1
52419,수량,판매,1
52420,판매,세대,1
52421,세대,펀슈,1
52422,펀슈,트렌드,1
52423,트렌드,기획,1
52424,기획,소다,1
52425,소다,소다맛,1
52426,전쟁,쓰레기,1
52427,쓰레기,광주,1
52428,동구,국립,1
52429,전당,환경,1
52430,환경,환경미화,1
52431,환경미화,미화,1
52432,미화,조장,1
52433,조장,김명옥,1
52434,김명옥,더미,1
52435,더미,하루,1
52436,하루,하늘,1
52437,하늘,하늘마당,1
52438,하늘마당,마당,1
52439,마당,공용,1
52440,화장실,산적,1
52441,산적,온다,1
52442,온다,웃음,1
52443,웃음,전날,1
52444,전날,방문,1
52445,사람,악취,1
52446,악취,악취만큼,1
52447,농심,무원,1
52448,무원,롯데,1
52449,롯데,식물,1
52450,식물,단백질,1
52451,단백질,대체,1
52452,대체육,활용,1
52453,활용,비건,1
52454,사업,잠실,1
52455,잠실,잠실동과,1
52456,잠실동과,동과,1
52457,동과,삼성,1
52458,삼성동,대형,1
52459,대형,전문,1
52460,전문,백화점,1
52461,본점,해외,1
52462,브랜드,임시,1
52463,임시,매장,1
52464,매장,판매,1
52465,판매,전략,1
52466,전략,시도,1
52467,시도,건강,1
52468,환경,관심,1
52469,관심,세대,1
52470,년대,출생,1
52471,출생,중심,1
52472,중심,소비,1
52473,주희,농심,1
52474,농심,야심,1
52475,야심,준비,1
52476,준비,이닝,1
52477,오픈,지금,1
52478,지금,일부,1
52479,일부,채식,1
52480,채식,옵션,1
52481,제공,식재료,1
52482,식재료,코스,1
52483,코스,전체,1
52484,전체,구성,1
52485,구성,포리스트키친,1
52486,포리스트키친,처음,1
52487,처음,기존,1
52488,기존,비건,1
52489,비건,대부분,1
52490,지난해,테이블,1
52491,테이블,이유,1
52492,주인,행패,1
52493,행패,전화,1
52494,문자,문자메시지,1
52495,문자메시지,메시지,1
52496,메시지,지속적,1
52497,지속적,폭언,1
52498,폭언,목사,1
52499,목사,모녀,1
52500,모녀,검찰,1
52501,검찰,벌금형,1
52502,벌금형,구형,1
52503,구형,법조계,1
52504,법조계,전날,1
52505,전날,의정부,1
52506,의정부,의정부지법,1
52507,의정부지법,지법,1
52508,단독,박수완,1
52509,박수완,수완,1
52510,수완,판사,1
52511,판사,심리,1
52512,심리,결심,1
52513,결심,결심공판,1
52514,결심공판,공판,1
52515,공판,공갈,1
52516,공갈,공갈미수,1
52517,공갈미수,미수,1
52518,미수,혐의,1
52519,혐의,벌금,1
52520,재판부,요청,1
52521,아침저녁,선선하지,1
52522,선선하지,선하지,1
52523,선하지,한낮,1
52524,한낮,날씨,1
52525,날씨,초여름,1
52526,초여름,셔츠,1
52527,셔츠,스타일링,1
52528,스타일링,솔루션,1
52529,솔루션,소개,1
52530,소개,화장품,1
52531,화장품,미덕,1
52532,미덕,아이템,1
52533,아이템,존재,1
52534,존재,그중,1
52535,그중,단정,1
52536,단정,티셔츠,1
52537,티셔츠,비교,1
52538,비교,격식,1
52539,격식,재킷,1
52540,남도,남도여행,1
52541,남도여행,즐거움,1
52542,즐거움,맛집,1
52543,맛집,산책,1
52544,산책,원조,1
52545,원조,미각,1
52546,미각,예전,1
52547,예전,반상,1
52548,반상,다행,1
52549,다행,목포,1
52550,목포,목포역,1
52551,목포역,근처,1
52552,근처,진도,1
52553,진도,인기,1
52554,인기,보았다,1
52555,보았다,진도군,1
52556,진도군,의신,1
52557,의신,의신면,1
52558,의신면,횟집,1
52559,횟집,비치,1
52560,비치,비치리조트,1
52561,비치리조트,리조트,1
52562,리조트,정문,1
52563,정문,정문쪽,1
52564,정문쪽,바닷가,1
52565,바닷가,유명,1
52566,유명,맛집들이,1
52567,집들이,이놈,1
52568,제당,브랜드,1
52569,브랜드,육공육,1
52570,육공육,론칭,1
52571,론칭,더블,1
52572,더블,더블에이징,1
52573,더블에이징,에이징,1
52574,에이징,후랑크,1
52575,후랑크,랑크,1
52576,랑크,신제품,1
52577,신제품,육가공,1
52578,육가공,가공,1
52579,가공,기술,1
52580,기술,현대적,1
52581,현대적,취향,1
52582,취향,리미트,1
52583,리미트,미트,1
52584,미트,의미,1
52585,의미,다양,1
52586,경험,추구,1
52587,추구,소비자,1
52588,식문화,제시,1
52589,제시,철학,1
52590,해외여행,홈쇼핑,1
52591,쇼핑,포털,1
52592,포털,자료,1
52593,자료,검색,1
52594,검색량,인기,1
52595,인기,해외,1
52596,해외,여행지,1
52597,여행지,사이판,1
52598,사이판,스위스,1
52599,스위스,칸톤,1
52600,칸톤,행정,1
52601,행정,행정구역,1
52602,행정구역,구역,1
52603,구역,자치,1
52604,자치,연방제,1
52605,연방제,국가,1
52606,국가,독일어,1
52607,독일어,프랑스어,1
52608,프랑스어,이탈리아,1
52609,이탈리아,로만,1
52610,로만,로만슈,1
52611,로만슈,언어,1
52612,언어,공용어,1
52613,공용어,다양,1
52614,오픈,햄버거,1
52615,파스타,단품,1
52616,단품,위주의,1
52617,주의,비건,1
52618,비건,개가,1
52619,개가,코스,1
52620,메뉴,요리,1
52621,처음,기자간담회,1
52622,간담회,레스토랑,1
52623,위치,포리스트,1
52624,키친,외부,1
52625,외부,전경,1
52626,전경,농심,1
52627,오픈,송파,1
52628,송파구,롯데월드,1
52629,롯데월드,규모,1
52630,규모,주방,1
52631,의령군,대표,1
52632,축제,홍의,1
52633,홍의,홍의장군축제,1
52634,홍의장군축제,장군,1
52635,장군,문화축제,1
52636,문화축제,주요,1
52637,관광지,홍보,1
52638,홍보,예정,1
52639,예정,내년,1
52640,내년,일간,1
52641,일간,의령읍,1
52642,의령읍,동생활공원,1
52643,일원,의병,1
52644,의병,의병제전,1
52645,의병제전,제전,1
52646,지난해,채식주의자,1
52647,채식주의자,브랜드,1
52648,가든,다양,1
52649,다양,비건,1
52650,비건,제품,1
52651,제품,농심,1
52652,농심,다이닝,1
52653,이닝,최초,1
52654,키친,대체육,1
52655,체육,육류,1
52656,육류,식감과,1
52657,감과,풍미,1
52658,풍미,모사,1
52659,모사,식물성,1
52660,식물성,단백질,1
52661,단백질,스테이크,1
52662,스테이크,재료,1
52663,사용,파인,1
52664,파인,메뉴,1
52665,메뉴,식문화,1
52666,건강,푸드,1
52667,힐링,지구,1
52668,지구,환경,1
52669,환경,기여,1
52670,기여,생각,1
52671,생각,파인,1
52672,레스토랑,셰프,1
52673,셰프,농심,1
52674,농심,합류,1
52675,합류,편견,1
52676,편견,메뉴,1
52677,메뉴,사람,1
52678,사람,공식,1
52679,오픈,포리스트,1
52680,키친,김태형,1
52681,김태형,총괄,1
52682,총괄,인터뷰,1
52683,인터뷰,대체육,1
52684,체육,기술력,1
52685,기술력,접목,1
52686,접목,채식주의자,1
52687,농심,적극적,1
52688,레스토랑,본격적,1
52689,본격적,비건,1
52690,확장,잠실,1
52691,월드,최초,1
52692,코스,코스메뉴,1
52693,코스메뉴,메뉴,1
52694,제공,포리스트,1
52695,키친,열고,1
52696,열고,식문화,1
52697,식문화,주도,1
52698,주도,계획,1
52699,계획,지난해,1
52700,지난해,런칭,1
52701,런칭,식품,1
52702,식품,브랜드,1
52703,가든,주축,1
52704,주축,대체,1
52705,농심,잠실,1
52706,월드,채식,1
52707,오픈,비건,1
52708,비건,육류,1
52709,육류,생선,1
52710,생선,유제품,1
52711,유제품,계란,1
52712,계란,사용,1
52713,사용,회사,1
52714,회사,기존,1
52715,기존,상식,1
52716,상식,판매,1
52717,판매,캐주얼,1
52718,캐주얼,식당뿐,1
52719,식당뿐,사이,1
52720,사이,오마카,1
52721,오마카,셰프,1
52722,셰프,그날,1
52723,그날,수급,1
52724,수급,재료,1
52725,재료,메뉴,1
52726,구단비,농심,1
52727,휴식,전달,1
52728,레스토랑,육류,1
52729,육류,유제품,1
52730,유제품,순수,1
52731,순수,비건,1
52732,비건,코스,1
52733,제공,처음,1
52734,처음,애플리케이션,1
52735,애플리케이션,예약,1
52736,제로,식품,1
52737,기업,무원,1
52738,무원,번째,1
52739,농심,오픈,1
52740,예정,포리스트,1
52741,키친,내부,1
52742,사진,비건,1
52743,레스토랑,잠실,1
52744,월드,주방,1
52745,구은모,농심,1
52746,오픈,기존,1
52747,기존,대다수,1
52748,대다수,햄버거,1
52749,제공,캐주얼,1
52750,캐주얼,파인,1
52751,이닝,푸드,1
52752,푸드,경험,1
52753,하세,브랜드,1
52754,소개팅,전문,1
52755,정세,소주,1
52756,소주,뮤지션,1
52757,뮤지션,박재범,1
52758,재범,원소주,1
52759,원소주,고요,1
52760,고요,탄생,1
52761,탄생,기획자,1
52762,기획자,김희준,1
52763,김희준,희준,1
52764,희준,최고,1
52765,최고,커뮤니케이션,1
52766,커뮤니케이션,책임자,1
52767,책임자,시작,1
52768,사람,계양,1
52769,계양,계양구,1
52770,계양구,깃집,1
52771,깃집,홍성,1
52772,홍성,홍성구,1
52773,홍성구,일손,1
52774,부족,고민,1
52775,고민,홍씨,1
52776,홍씨,새벽,1
52777,일어,영업,1
52778,영업,준비,1
52779,준비,채소,1
52780,채소,가게,1
52781,가게,특성,1
52782,특성상,코로나,1
52783,회식,눈코,1
52784,농식품부,식품,1
52785,식품,장관,1
52786,장관,선학,1
52787,선학동,음식문화거리,1
52788,방문,농림,1
52789,농림,축산,1
52790,축산,축산식품부,1
52791,축산식품부,정황,1
52792,정황,정황근,1
52793,정황근,외식업,1
52794,외식업,외식업선,1
52795,외식업선,지구인,1
52796,지구인,인천,1
52797,연수구,오십시,1
52798,오십시영,선학동음식특화거리,1
52799,선학동음식특화거리,특화,1
52800,특화,음식문화거점,1
52801,사업,개발,1
52802,개발,대표,1
52803,대표,인천광역시,1
52804,광역,주관,1
52805,주관,협치,1
52806,협치,우수,1
52807,우수,우수사례,1
52808,우수사례,사례,1
52809,사례,발표,1
52810,발표,발표대회,1
52811,발표대회,대회,1
52812,대회,수상,1
52813,수상,선도,1
52814,선도,선도지구,1
52815,선도지구,지구,1
52816,마커스,커스,1
52817,커스,르관광청,1
52818,관광,북아시아,1
52819,북아시아,국장,1
52820,기수정,포르,1
52821,포르,오전,1
52822,종로구,모처,1
52823,모처,코로나,1
52824,확산,기자간담회,1
52825,간담회,여행시장,1
52826,시장,재개,1
52827,계획,여행자,1
52828,여행자,열정,1
52829,열정,싱가포르,1
52830,싱가포르,실현,1
52831,실현,있도,1
52832,익산시,개소,1
52833,개소,향토,1
52834,효과,현판,1
52835,현판,제작,1
52836,배부,음식사진,1
52837,음식사진,사진,1
52838,소개,대표,1
52839,대표메뉴,메뉴,1
52840,메뉴,방문,1
52841,방문,맛동,1
52842,맛동,미륵산,1
52843,미륵산,순두부,1
52844,순두부,순두부찌개,1
52845,순두부찌개,찌개,1
52846,찌개,금마,1
52847,금마,금마면,1
52848,금마면,부카페,1
52849,부카페,카페,1
52850,삼천리,계열,1
52851,계열,계열사인,1
52852,계열사인,사인,1
52853,사인,외식사업본부,1
52854,외식사업본부,사업,1
52855,본부,브랜드,1
52856,브랜드,홍콩,1
52857,홍콩,대중,1
52858,대중,대중음식점,1
52859,대중음식점,호우,1
52860,호우,호우섬,1
52861,호우섬,이달,1
52862,이달,신세계,1
52863,신세계,대구,1
52864,대구,텀시티점,1
52865,텀시티점,시티,1
52866,시티,사진,1
52867,오픈,누들,1
52868,누들,뽀짜,1
52869,뽀짜,뽀짜이판,1
52870,뽀짜이판,이판,1
52871,이판,대표,1
52872,대표,일상식,1
52873,일상식,상식,1
52874,상식,제공,1
52875,제공,트렌,1
52876,트렌디,인테리어,1
52877,인테리어,특유,1
52878,감성,재현,1
52879,재현,다양,1
52880,다양,고객,1
52881,코오롱,리조트,1
52882,호텔,사진,1
52883,사진,무더위,1
52884,무더위,시원,1
52885,시원,휴가,1
52886,계획,중인,1
52887,중인,호캉스족,1
52888,호캉스족,캉스,1
52889,캉스,프로모션,1
52890,프로모션,다양,1
52891,다양,레트,1
52892,레트,소품,1
52893,소품,여름방학,1
52894,방학,추억,1
52895,추억,년대,1
52896,년대,패키지,1
52897,패키지,여름철,1
52898,대표,액티비티,1
52899,액티비티,물놀이,1
52900,놀이,풀캉스,1
52901,풀캉스,패키,1
52902,경주,경주대학교,1
52903,경주대학교,대학교,1
52904,대학교,서라벌,1
52905,서라벌,서라벌대학교,1
52906,서라벌대학교,통합,1
52907,통합,시민,1
52908,시민,대통합,1
52909,대통합,축제,1
52910,개최,캠퍼스,1
52911,캠퍼스,경주시민,1
52912,경주시민,초청,1
52913,초청,경주대,1
52914,경주대,일상,1
52915,일상,주제,1
52916,이벤트,가든,1
52917,가든,가든파티,1
52918,가든파티,파티,1
52919,파티,코로나,1
52920,시국,위축,1
52921,위축,회복,1
52922,회복,성장,1
52923,성장,대학,1
52924,현수,와이즈,1
52925,전공,송호수,1
52926,송호수,호수,1
52927,호수,사진,1
52928,교수,식품,1
52929,식품,식품안전,1
52930,식품안전,안전,1
52931,안전,식품의약품안전처장,1
52932,식품의약품안전처장,의약품,1
52933,의약품,처장,1
52934,처장,이하,1
52935,이하,식약처,1
52936,식약처,표창장,1
52937,표창장,수상,1
52938,수상,식약처가,1
52939,처가,중요성,1
52940,중요성,일로,1
52941,일로,제정,1
52942,제정,법정,1
52943,기념일,분야,1
52944,분야,국가,1
52945,국가,국가정책,1
52946,국가정책,정책,1
52947,수립,기여,1
52948,기여,공로,1
52949,중랑구,청년,1
52950,청년,밥상머리,1
52951,밥상머리,수다,1
52952,수다,선물,1
52953,선물,건강,1
52954,먹거리,요리,1
52955,교실,사회적,1
52956,사회적,관계,1
52957,형성,지원,1
52958,지원,함밥데이,1
52959,데이,테이블,1
52960,테이블,과정,1
52961,혼밥,연결,1
52962,권태혁,전주,1
52963,대학교,한식,1
52964,학과,전주시립,1
52965,전주시립,시립,1
52966,시립,삼천,1
52967,삼천,서관,1
52968,서관,주제,1
52969,다양,강좌,1
52970,강좌,전주대,1
52971,전주대,문화체육관광부가,1
52972,부가,주최,1
52973,주최,출판,1
52974,출판,출판문화산업,1
52975,출판문화산업,산업,1
52976,산업,진흥원,1
52977,진흥원,주관,1
52978,주관,독서,1
52979,독서,독서아카데미,1
52980,독서아카데미,아카데미,1
52981,아카데미,사업,1
52982,선정,음식이야기,1
52983,이야기,음미,1
52984,음미,주제가,1
52985,대학원,학년,1
52986,학년,후기,1
52987,후기,편입생,1
52988,편입생,모집,1
52989,창작,문화예술경영전공,1
52990,미래,시민,1
52991,시민,시민리더십,1
52992,시민리더십,리더십,1
52993,넌스전공,관광분야,1
52994,함영,렌트카,1
52995,렌트카,가격,1
52996,가격,비교,1
52997,비교,카모아,1
52998,카모아,모아,1
52999,모아,대표,1
53000,대표,홍성,1
53001,홍성,홍성주,1
53002,홍성주,한국관광공사,1
53003,공사,달간,1
53004,달간,여행가,1
53005,여행가,캠페인,1
53006,참여,유명,1
53007,여행지,대부분,1
53008,대부분,섭렵,1
53009,섭렵,여행객,1
53010,여행객,전국,1
53011,전국,도의,1
53012,도의,이색,1
53013,이색,선정,1
53014,추천,방문,1
53015,방문,역대,1
53016,중랑구,가구,1
53017,가구,청년,1
53018,청년,대상,1
53019,요리,식사,1
53020,식사,함밥데이,1
53021,데이,수다,1
53022,수다,테이블,1
53023,테이블,참가자,1
53024,모집,이탈리아,1
53025,이탈리아,주방,1
53026,주방,세계여행,1
53027,세계여행,일회용,1
53028,일회용,소비,1
53029,소비,배달,1
53030,배달,제로,1
53031,웨이스트,실천,1
53032,실천,실천하기,1
53033,실천하기,하기,1
53034,하기,우울증,1
53035,우울증,완화,1
53036,완화,도움,1
53037,도움,재료,1
53038,최태범,배달,1
53039,배달비,배달음식,1
53040,배달음식,플랫폼,1
53041,플랫폼,해시드,1
53042,해시드,시드,1
53043,시드,비디씨엑셀,1
53044,비디씨엑셀,엑셀,1
53045,엑셀,러레이터,1
53046,러레이터,레이터,1
53047,레이터,억원의,1
53048,억원의,원의,1
53049,원의,시드투자,1
53050,시드투자,투자,1
53051,투자,유치,1
53052,유치,관악,1
53053,관악구,서비스,1
53054,시작,최초,1
53055,최초,근처,1
53056,근처,이웃,1
53057,이웃,수요,1
53058,수요,실시간,1
53059,실시간,동선,1
53060,동선,절약,1
53061,절약,비용,1
53062,준비,식자재비,1
53063,식자재비,자재비,1
53064,자재비,부담,1
53065,나래,나래바,1
53066,나래바,인증,1
53067,인증,해장,1
53068,메뉴,베트남,1
53069,국수,폭풍,1
53070,폭풍,먹방,1
53071,셰프,신비,1
53072,신비,보양,1
53073,보양,주제,1
53074,주제,아래,1
53075,아래,용산과,1
53076,용산과,산과,1
53077,산과,남영,1
53078,남영,남영동,1
53079,남영동,맛집,1
53080,맛집,도전,1
53081,이날,평소,1
53082,평소,자주,1
53083,자주,배달,1
53084,배달,쌀국수집,1
53085,쌀국수집,국수집,1
53086,국수집,주인공,1
53087,냉면,그릇,1
53088,그릇,가격,1
53089,만원,물가,1
53090,물가,성비,1
53091,성비,전통,1
53092,시장,먹자,1
53093,먹자,골목,1
53094,골목,도심,1
53095,곳곳,기사,1
53096,기사식당,포장마차,1
53097,포장마차,등에,1
53098,등에,호황,1
53099,호황,먹자골목,1
53100,먹자골목,양복,1
53101,양복,차림,1
53102,차림,직장인,1
53103,직장인,단체,1
53104,단체,대학가,1
53105,대학가,주변,1
53106,주변,학생,1
53107,학생,풍경,1
53108,오토바이,시절,1
53109,시절,폭주족,1
53110,폭주족,동호회,1
53111,동호회,단체,1
53112,단체,라이딩,1
53113,라이딩,대학,1
53114,대학,아르바이트,1
53115,아르바이트,버스,1
53116,버스,안달,1
53117,안달,계단,1
53118,계단,실족사,1
53119,실족사,위험,1
53120,위험,눈앞,1
53121,눈앞,지하철,1
53122,지하철,정거장,1
53123,상황,소비,1
53124,패턴,돈벌이,1
53125,돈벌이,빈부,1
53126,빈부,빈부격차,1
53127,빈부격차,격차,1
53128,격차,심해,1
53129,심해,수록,1
53130,수록,고가,1
53131,고가,특정,1
53132,특정,특정제품,1
53133,특정제품,제품,1
53134,제품,일반,1
53135,일반,일반서민,1
53136,일반서민,서민,1
53137,서민,위축,1
53138,위축,편향성,1
53139,편향성,경향,1
53140,경향,생각,1
53141,생각,군침,1
53142,군침,추억,1
53143,추억,한가지,1
53144,한가지,정도,1
53145,정도,코끝,1
53146,인가,건물,1
53147,건물,산등성이,1
53148,산등성이,현호색,1
53149,현호색,철쭉꽃,1
53150,철쭉꽃,요양원,1
53151,요양원,선입견,1
53152,선입견,인지,1
53153,인지,거리,1
53154,거리,이맘때,1
53155,이맘때,사익,1
53156,사익,어머니,1
53157,어머니,꽃구경,1
53158,꽃구경,가요,1
53159,가요,노랫소리,1
53160,노랫소리,귓가,1
53161,선정,호남대,1
53162,주관,장류,1
53163,장류,장아찌,1
53164,장아찌,다식,1
53165,다식,다식구절판,1
53166,다식구절판,구절판,1
53167,구절판,음청,1
53168,음청,한과,1
53169,한과,분야,1
53170,평균,용기,1
53171,용기,포장지,1
53172,포장지,영수증,1
53173,바닷가,내륙,1
53174,내륙,십이령길,1
53175,십이령길,이령,1
53176,이령,고초,1
53177,고초,매화,1
53178,매화,매화장,1
53179,매화장,구주령길,1
53180,구주령길,주령,1
53181,주령,제일,1
53182,제일,고개,1
53183,고개,바릿재,1
53184,바릿재,샛재,1
53185,샛재,너삼,1
53186,너삼,너삼밭재,1
53187,너삼밭재,봉화,1
53188,봉화,보부상,1
53189,보부상,보부상길,1
53190,보부상길,탐방,1
53191,탐방,도중,1
53192,도중,점심,1
53193,식사,천리,1
53194,천리,주민,1
53195,주민,산채,1
53196,비빔밥,찬물,1
53197,찬물,찬물내기,1
53198,찬물내기,내기,1
53199,풀무,식품,1
53200,기업,비건,1
53201,비건,인증,1
53202,인증,레스토랑,1
53203,레스토랑,무원,1
53204,무원,생활,1
53205,생활,생활서비스,1
53206,생활서비스,서비스,1
53207,서비스,전문,1
53208,전문기업,무원푸드앤,1
53209,무원푸드앤,푸드,1
53210,푸드,비건표준인,1
53211,비건표준인,표준,1
53212,표준,증원,1
53213,증원,식물성,1
53214,식물성,식재료,1
53215,식재료,플랜,1
53216,튜드,호점,1
53217,호점,강남,1
53218,강남구,코엑스,1
53219,엑스,지하,1
53220,지하,오픈,1
53221,오픈,대기업,1
53222,짬뽕,짬뽕밥,1
53223,짬뽕밥,게티이미지뱅크,1
53224,뱅크,체중,1
53225,감량,목표,1
53226,목표,다이어,1
53227,다이어터,순위,1
53228,순위,중국,1
53229,요리,밀가루,1
53230,밀가루,전분,1
53231,전분,설탕,1
53232,설탕,기름,1
53233,기름,튀김,1
53234,튀김,튀김요리,1
53235,튀김요리,상당,1
53236,상당,상당수여,1
53237,상당수여,수여,1
53238,수여,칼로리,1
53239,칼로리,대표적,1
53240,대표적,가지,1
53241,가지,짜장면,1
53242,짜장면,인분,1
53243,인분,볶음밥,1
53244,오늘,특별,1
53245,특별,스타트,1
53246,스타트업,사무실,1
53247,사무실,소개,1
53248,소개,뷰티,1
53249,뷰티,멀티,1
53250,멀티,멀티채널,1
53251,멀티채널,멀티채널네트워크,1
53252,멀티채널네트워크,채널,1
53253,채널,네트워크,1
53254,네트워크,디퍼런트밀리,1
53255,디퍼런트밀리,퍼런,1
53256,퍼런,트밀,1
53257,트밀,언즈,1
53258,언즈,본사,1
53259,본사,디퍼런,1
53260,디퍼런,수백만,1
53261,수백만,사람,1
53262,사람,의미,1
53263,의미,밀리언즈,1
53264,밀리언즈,결합,1
53265,결합,기존,1
53266,기존,개성,1
53267,개성,세대,1
53268,호텔,휴가,1
53269,준비,연인,1
53270,연인,패키지,1
53271,패키지,다음달,1
53272,다음달,투숙,1
53273,가능,상기,1
53274,상기,럭셔리,1
53275,럭셔리,환경,1
53276,환경,수영복,1
53277,수영복,브랜드,1
53278,브랜드,포스,1
53279,포스,부티크,1
53280,티크,오픈,1
53281,어치,배달,1
53282,주문,한국농촌경제연구원,1
53283,한국농촌경제연구원,농촌,1
53284,농촌,연구원,1
53285,연구원,성인,1
53286,대상,조사,1
53287,조사,평균,1
53288,평균,답변,1
53289,답변,원도,1
53290,원도,국민,1
53291,국민,대부분,1
53292,대부분,이하,1
53293,이하,의향,1
53294,의향,소득,1
53295,소득,수준,1
53296,모란,피기,1
53297,피기,대표,1
53298,대표,서정시,1
53299,서정시,노래,1
53300,노래,영랑,1
53301,영랑,김윤식,1
53302,김윤식,선생,1
53303,선생,고향,1
53304,고향,전남,1
53305,강진,시심,1
53306,시심,힐링,1
53307,힐링,감성의,1
53308,감성의,성의,1
53309,성의,여행지,1
53310,여행지,보석,1
53311,보석,매력,1
53312,매력,낭만,1
53313,낭만,추억,1
53314,추억,유홍,1
53315,유홍,명지대,1
53316,명지대,지대,1
53317,지대,석좌교수,1
53318,석좌교수,교수,1
53319,교수,남도,1
53320,남도,남도답사,1
53321,남도답사,답사,1
53322,답사,번지,1
53323,번지,나폴리,1
53324,나폴리,마량,1
53325,광산구,월곡,1
53326,월곡,월곡동,1
53327,월곡동,고려인,1
53328,마을,일제,1
53329,강점기,독립군,1
53330,독립군,총사령관,1
53331,총사령관,사령관,1
53332,사령관,활동,1
53333,활동,일본군,1
53334,일본군,간담,1
53335,간담,홍범도,1
53336,홍범도,장군,1
53337,장군,스탈린,1
53338,스탈린,강제,1
53339,강제,강제이주,1
53340,강제이주,이주,1
53341,이주,정책,1
53342,정책,카자흐,1
53343,스탄,정착,1
53344,정착,광주고려인마을,1
53345,광주고려인마을,년대,1
53346,초반,명이,1
53347,명이,인근,1
53348,인근,하남산업단지,1
53349,하남산업단지,산업,1
53350,산업,평동,1
53351,평동,평동산업단지,1
53352,평동산업단지,형성,1
53353,힐링,감성,1
53354,감성,전남,1
53355,전남,관광객,1
53356,관광객,처음,1
53357,처음,문화체육관광부,1
53358,산하,한국문화관광연구원,1
53359,한국문화관광연구원,연구원,1
53360,연구원,전국,1
53361,지점,입장객,1
53362,입장객,통계,1
53363,통계,방문,1
53364,증가,규모,1
53365,규모,경기도,1
53366,마라탕,사진,1
53367,왼쪽,마라샹궈마라탕,1
53368,마라샹궈마라탕,샹궈,1
53369,샹궈,마라샹궈,1
53370,마라샹궈,최고,1
53371,사람,입맛,1
53372,입맛,즐거움,1
53373,즐거움,선사,1
53374,선사,지금,1
53375,지금,세계적,1
53376,세계적,흥행,1
53377,흥행,사용,1
53378,재료,차이점,1
53379,차이점,쓰촨지역,1
53380,쓰촨지역,유래,1
53381,유래,탕요리,1
53382,탕요리,요리,1
53383,요리,강가,1
53384,강가,뱃사람,1
53385,뱃사람,가마솥,1
53386,빵축제,축제,1
53387,참여,사람,1
53388,사람,입구,1
53389,입구,대전,1
53390,중구,대흥,1
53391,대흥동,근처,1
53392,근처,인산,1
53393,인해,하루,1
53394,하루,인파,1
53395,인파,날씨,1
53396,날씨,시작,1
53397,시작,대전근현대사전시관,1
53398,대전근현대사전시관,현대사,1
53399,현대사,전시관,1
53400,전시관,충남,1
53401,충남,청사,1
53402,청사,경찰,1
53403,경찰,직원,1
53404,직원,분주,1
53405,축제,신기,1
53406,신기,업체,1
53407,업체,대학생,1
53408,대학생,임모,1
53409,임모,대학교,1
53410,대학교,대면,1
53411,대면,반가움,1
53412,반가움,의아,1
53413,의아,동시,1
53414,동시,신종,1
53415,감염증,년간,1
53416,년간,임씨,1
53417,피에르,루이비통,1
53418,이비,내부,1
53419,사진,해외,1
53420,해외,명품,1
53421,사업,진출,1
53422,진출,제품,1
53423,제품,구매,1
53424,구매,자체,1
53425,자체,체험,1
53426,체험,소비자,1
53427,소비자,겨냥,1
53428,겨냥,레스토랑,1
53429,오픈,카페,1
53430,카페,업종,1
53431,업종,경계,1
53432,경계,구찌,1
53433,구찌,지난해,1
53434,지난해,용산,1
53435,평균,살이,1
53436,살이,시작,1
53437,시작,누적,1
53438,년간,빅맥,1
53439,빅맥,세운,1
53440,세운,기네스,1
53441,기네스,기록,1
53442,기록,경신,1
53443,경신,남성,1
53444,현지시각,워싱턴,1
53445,포스트,공식,1
53446,공식,트위터,1
53447,트위터,남자,1
53448,남자,기념,1
53449,기념,행사,1
53450,행사,공유,1
53451,해당,소개,1
53452,소개,인생,1
53453,인생,매일,1
53454,지난해,막국수,1
53455,막국수,그릇,1
53456,그릇,한통,1
53457,한통,전화,1
53458,전화,어머니,1
